DefendantID,BondPowerNumber,PrintDate,LastPaymentDate,TotalBilled,TotalReceived,AccountBalance,BondBalance,CustomersLastName,CustomersFirstName,CustomersSSN,CustomersAddress1,CustomersCity,CustomersState,CustomersZIP,CustomersDOB,CustomersPhone,CustomersEMail,CustomerCompleteAddress,CosignersLastName,CosignersFirstName,CosignersSSN,CosignersAddress1,CosignersCity,CosignersState,CosignersZIP,CosignersCompleteAddress,CosignersDOB,CosignersPhone,CosignersEmail,PlanAmount,Frequency,PaymentDueDate,NextPaymentDueAmount,LastPaymentAmount,BondDate,EmployerName,Occupation,EmployerAddress,EmployerCity,EmployerStateID,EmployerZip,EmployerPhone,LengthOfEmployment,OwnerName,InsurerName,Total_Premium,Total_AR,Relationship,BondAmount,FullName
2707861,FCS424-3051342,06/11/2025,03/30/2020,3000,2388,612,612,Miller,Susan,814-31-1189,4658 Elm St,Oklahoma City,OK,73101,01/18/1971,(723) 668-2462,susan.miller7861@testmail.com,HOME 4658 Elm St Oklahoma City OK 73101,,,,,,,,,,,,350,Bi-Weekly,2023-10-22,350,337,03/30/2024,Global Services LLC,Warehouse Worker,8904 Walnut St,El Paso,TX,79901,(416) 712-6608,9 years,UNITED LEGAL GROUP,National Bonding,900,830,Parent,75000,Susan Miller
2707862,FCS544-6232370,04/21/2025,05/04/2025,12000,137,11863,11863,Ramirez,David,831-72-3914,8389 Oak St,New York,NY,10001,06/19/1991,(851) 544-9987,david.ramirez7862@dummyemail.com,HOME 8389 Oak St New York NY 10001,,,,,,,,,,,,350,Weekly,2025-07-28,350,113,04/11/2019,Main St Manufacturing,Software Engineer,7380 Sunset Blvd,San Francisco,CA,94101,(228) 249-2529,17 years,OWNER NAME LLC,Liberty Bonds Co.,1500,993,Friend,100000,David Ramirez
2707863,FCS227-7516856,11/13/2024,11/07/2019,9000,8665,335,335,Robinson,Joseph,445-59-1639,3094 Lakeview Dr,Austin,TX,73301,08/04/2000,(922) 963-9403,joseph.robinson7863@mail.com,HOME 3094 Lakeview Dr Austin TX 73301,,,,,,,,,,,,300,Monthly,2024-08-26,300,228,10/02/2017,Acme Corp,Nurse,1073 Ridgeway Dr,Indianapolis,IN,46201,(788) 868-7626,14 years,PRIMARY OWNER INC,"Financial Casualty & Surety, Inc.",900,355,Spouse,50000,Joseph Robinson
2707864,FCS231-3242518,08/22/2025,12/07/2011,1800,765,1035,1035,Clark,Lisa,806-50-1040,7972 3rd St,Charlotte,NC,28201,08/21/1988,(267) 519-3012,lisa.clark7864@testmail.com,HOME 7972 3rd St Charlotte NC 28201,Johnson,Linda,235-48-7384,201 Walnut St,San Antonio,TX,78201.0,HOME 201 Walnut St San Antonio TX 78201,12/07/1998,(754) 907-8981,linda.johnson15728@example.com,400,Bi-Weekly,2022-07-22,400,181,04/29/2019,Acme Corp,Customer Service,9343 Spruce St,Houston,TX,77001,(992) 599-8725,13 years,UNITED LEGAL GROUP 3RD PARTY COLL,Liberty Bonds Co.,500,192,Spouse,75000,Lisa Clark
2707865,FCS160-9016532,08/22/2024,04/06/2023,9000,1543,7457,7457,Davis,Mark,855-76-4113,9038 2nd St,San Jose,CA,95101,02/24/1966,(920) 604-8401,mark.davis7865@dummyemail.com,HOME 9038 2nd St San Jose CA 95101,,,,,,,,,,,,500,Weekly,2023-10-07,500,245,11/24/2019,Acme Corp,Customer Service,8897 Cedar Ln,Los Angeles,CA,90001,(409) 749-2538,12 years,UNITED LEGAL GROUP,National Bonding,500,110,Sibling,90000,Mark Davis
2707866,FCS551-5494220,07/18/2025,06/18/2015,3000,2966,34,34,Ramirez,Matthew,221-23-4861,1545 Oak St,Fort Worth,TX,76101,01/15/1953,(641) 542-4635,matthew.ramirez7866@testmail.com,HOME 1545 Oak St Fort Worth TX 76101,,,,,,,,,,,,350,Weekly,2022-05-16,350,348,03/28/2020,Main St Manufacturing,Accountant,5145 2nd St,New York,NY,10001,(241) 967-7965,3 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",1500,906,Mother,100000,Matthew Ramirez
2707867,FCS341-3235810,08/16/2024,11/21/2017,12000,10466,1534,1534,Perez,Daniel,772-71-5513,2271 Washington St,San Diego,CA,92101,01/17/1994,(730) 501-3985,daniel.perez7867@testmail.com,HOME 2271 Washington St San Diego CA 92101,,,,,,,,,,,,500,Monthly,2024-12-08,500,16,03/24/2018,Acme Corp,Manager,4746 Maple Ave,New York,NY,10001,(369) 848-5280,2 years,UNITED LEGAL GROUP,United Surety,500,294,Sibling,50000,Daniel Perez
2707868,FCS528-5735550,11/09/2025,01/30/2012,1000,415,585,585,Robinson,Mark,649-80-2880,7916 4th St,Los Angeles,CA,90001,05/31/1994,(312) 804-9619,mark.robinson7868@emailtest.org,HOME 7916 4th St Los Angeles CA 90001,,,,,,,,,,,,300,Weekly,2021-04-29,300,207,11/18/2023,Global Services LLC,Sales Associate,7003 Washington St,San Antonio,TX,78201,(727) 428-3396,20 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,900,360,Father,150000,Mark Robinson
2707869,FCS178-3316158,07/13/2024,07/02/2012,2500,1632,868,868,Brown,Barbara,271-65-3043,7997 Cedar Ln,El Paso,TX,79901,09/12/1981,(264) 902-4876,barbara.brown7869@mail.com,HOME 7997 Cedar Ln El Paso TX 79901,,,,,,,,,,,,500,Weekly,2022-08-05,500,27,06/11/2021,Acme Corp,Waiter,2649 Main St,Los Angeles,CA,90001,(628) 835-9330,15 years,PRIMARY OWNER INC,ABC Insurance Co.,500,35,Spouse,90000,Barbara Brown
2707870,FCS577-2882317,02/19/2024,05/12/2011,6000,1725,4275,4275,Gonzalez,Karen,503-66-8105,3910 Cherry Ln,Columbus,OH,43085,11/29/1998,(442) 203-1721,karen.gonzalez7870@mail.com,HOME 3910 Cherry Ln Columbus OH 43085,,,,,,,,,,,,100,Weekly,2022-05-08,100,68,03/04/2016,Main St Manufacturing,Electrician,2261 Hillcrest Rd,Dallas,TX,75201,(273) 908-3910,6 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,1800,399,Parent,90000,Karen Gonzalez
2707871,FCS413-7126883,10/31/2024,08/06/2013,3000,2550,450,450,Taylor,Richard,359-58-6393,107 2nd St,Nashville,TN,37201,08/29/1971,(311) 384-8187,richard.taylor7871@dummyemail.com,HOME 107 2nd St Nashville TN 37201,,,,,,,,,,,,100,Bi-Weekly,2024-03-17,100,18,08/30/2022,Acme Corp,Nurse,6711 Ridgeway Dr,Oklahoma City,OK,73101,(897) 855-2429,19 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",900,860,Co-signer,50000,Richard Taylor
2707872,FCS364-7650476,09/03/2025,04/09/2024,2000,1067,933,933,Clark,James,548-48-5499,2829 Ridgeway Dr,Charlotte,NC,28201,12/02/1954,(390) 791-6032,james.clark7872@emailtest.org,HOME 2829 Ridgeway Dr Charlotte NC 28201,,,,,,,,,,,,350,Bi-Weekly,2022-03-23,350,70,11/21/2018,United Legal Group,Software Engineer,6432 Main St,Boston,MA,2101,(662) 635-5828,11 years,UNITED LEGAL GROUP,National Bonding,900,205,Father,50000,James Clark
2707873,FCS849-2038740,08/10/2024,03/13/2018,6000,1992,4008,4008,Lee,Daniel,610-28-5499,2492 Cherry Ln,Chicago,IL,60601,07/29/1969,(837) 465-2915,daniel.lee7873@mail.com,HOME 2492 Cherry Ln Chicago IL 60601,,,,,,,,,,,,400,Monthly,2023-09-02,400,215,08/10/2022,Global Services LLC,Nurse,5042 Ridgeway Dr,Oklahoma City,OK,73101,(667) 834-1085,19 years,OWNER NAME LLC,United Surety,1200,247,Employer,50000,Daniel Lee
2707874,FCS482-3963528,06/26/2025,01/14/2016,3000,869,2131,2131,Lee,Richard,816-50-9602,2695 Birch St,Austin,TX,73301,02/10/1981,(327) 957-1411,richard.lee7874@example.com,HOME 2695 Birch St Austin TX 73301,,,,,,,,,,,,200,Monthly,2022-03-25,200,128,07/29/2016,United Legal Group,Teacher,1358 Cherry Ln,Seattle,WA,98101,(762) 596-2846,3 years,PRIMARY OWNER INC,National Bonding,1800,15,Mother,75000,Richard Lee
2707875,FCS721-9219639,12/07/2023,05/08/2024,9000,678,8322,8322,Wilson,Matthew,736-55-7232,5486 Elm St,Seattle,WA,98101,05/08/1954,(520) 932-8729,matthew.wilson7875@dummyemail.com,HOME 5486 Elm St Seattle WA 98101,,,,,,,,,,,,100,Bi-Weekly,2022-12-10,100,39,09/19/2020,Main St Manufacturing,Warehouse Worker,2996 Cedar Ln,El Paso,TX,79901,(707) 310-1061,10 years,PRIMARY OWNER INC,United Surety,500,59,Parent,90000,Matthew Wilson
2707876,FCS463-2783930,01/18/2024,11/05/2019,6000,5959,41,41,Gonzalez,Michael,761-94-8305,1309 Cedar Ln,Philadelphia,PA,19101,11/24/1987,(570) 690-6531,michael.gonzalez7876@dummyemail.com,HOME 1309 Cedar Ln Philadelphia PA 19101,,,,,,,,,,,,100,Weekly,2023-12-29,100,5,10/06/2017,United Legal Group,Sales Associate,2589 Sunset Blvd,Dallas,TX,75201,(608) 567-6001,1 years,OWNER NAME LLC,National Bonding,500,430,Sibling,75000,Michael Gonzalez
2707877,FCS164-8102497,07/25/2024,07/04/2017,1000,592,408,408,Garcia,Charles,507-27-8480,9531 Spruce St,Nashville,TN,37201,01/01/1997,(412) 601-9427,charles.garcia7877@dummyemail.com,HOME 9531 Spruce St Nashville TN 37201,,,,,,,,,,,,400,Weekly,2025-09-01,400,81,12/23/2015,St. Francis Sr. Residence (NLE),Electrician,6324 Lakeview Dr,Denver,CO,80014,(560) 447-1410,1 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",1500,1114,Co-signer,100000,Charles Garcia
2707878,FCS273-5731810,08/19/2024,07/21/2025,2000,667,1333,1333,Harris,John,596-19-5133,5070 Main St,Chicago,IL,60601,04/18/1963,(652) 261-1886,john.harris7878@dummyemail.com,HOME 5070 Main St Chicago IL 60601,Lee,Jennifer,397-28-2079,1113 Forest Ave,Austin,TX,73301.0,HOME 1113 Forest Ave Austin TX 73301,09/13/1950,(781) 403-4053,jennifer.lee15756@testmail.com,250,Bi-Weekly,2023-10-08,250,151,01/27/2019,Global Services LLC,Plumber,4924 Ridgeway Dr,Phoenix,AZ,85001,(574) 310-6910,15 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",1200,822,Parent,100000,John Harris
2707879,FCS230-8339520,01/25/2025,06/08/2017,1500,1378,122,122,Rodriguez,Karen,608-25-6633,264 Sunset Blvd,El Paso,TX,79901,03/04/1973,(769) 307-7228,karen.rodriguez7879@example.com,HOME 264 Sunset Blvd El Paso TX 79901,,,,,,,,,,,,150,Monthly,2025-11-02,150,68,01/20/2016,United Legal Group,Administrative Assistant,9344 Forest Ave,Phoenix,AZ,85001,(386) 588-3404,19 years,UNITED LEGAL GROUP,United Surety,900,880,Sibling,100000,Karen Rodriguez
2707880,FCS771-1830776,08/06/2025,05/18/2021,2000,736,1264,1264,Lee,Daniel,727-91-8658,8352 Court St,Houston,TX,77001,07/23/1952,(957) 561-6945,daniel.lee7880@mail.com,HOME 8352 Court St Houston TX 77001,,,,,,,,,,,,400,Monthly,2024-10-26,400,232,03/02/2017,St. Francis Sr. Residence (NLE),Construction Worker,7521 Pine Ave,Dallas,TX,75201,(897) 366-1090,12 years,PRIMARY OWNER INC,"Financial Casualty & Surety, Inc.",1500,363,Sibling,50000,Daniel Lee
2707881,FCS235-5730505,05/08/2025,04/30/2015,1000,346,654,654,Jackson,Richard,717-53-8287,6612 Cedar Ln,Nashville,TN,37201,02/07/1995,(895) 290-6520,richard.jackson7881@testmail.com,HOME 6612 Cedar Ln Nashville TN 37201,,,,,,,,,,,,100,Weekly,2022-11-20,100,76,12/17/2016,United Legal Group,Accountant,4359 Washington St,Columbus,OH,43085,(686) 793-6122,7 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",500,433,Father,50000,Richard Jackson
2707882,FCS284-1030714,04/29/2025,01/16/2017,12000,11481,519,519,Robinson,Jessica,263-86-8648,8580 Forest Ave,Seattle,WA,98101,08/20/1993,(681) 896-9567,jessica.robinson7882@testmail.com,HOME 8580 Forest Ave Seattle WA 98101,Brown,Joseph,797-55-1807,8230 Main St,Oklahoma City,OK,73101.0,HOME 8230 Main St Oklahoma City OK 73101,01/01/1976,(643) 375-1593,joseph.brown15764@example.com,350,Weekly,2024-03-24,350,111,05/20/2020,Global Services LLC,Warehouse Worker,5359 Cherry Ln,San Diego,CA,92101,(933) 836-8039,10 years,OWNER NAME LLC,United Surety,500,282,Co-signer,90000,Jessica Robinson
2707883,FCS677-6172215,12/05/2024,08/22/2019,3000,1477,1523,1523,Moore,David,476-15-5207,4361 Forest Ave,Jacksonville,FL,32099,04/16/1964,(365) 371-7056,david.moore7883@example.com,HOME 4361 Forest Ave Jacksonville FL 32099,,,,,,,,,,,,350,Monthly,2022-04-28,350,12,12/14/2024,United Legal Group,Receptionist,9966 4th St,San Francisco,CA,94101,(896) 607-1351,7 years,UNITED LEGAL GROUP,Liberty Bonds Co.,1500,584,Co-signer,50000,David Moore
2707884,FCS443-1195701,01/26/2024,06/30/2017,3000,1900,1100,1100,Johnson,Barbara,783-55-9056,4475 Ridgeway Dr,Seattle,WA,98101,03/09/1978,(430) 445-6203,barbara.johnson7884@emailtest.org,HOME 4475 Ridgeway Dr Seattle WA 98101,,,,,,,,,,,,250,Monthly,2023-05-29,250,68,07/20/2019,United Legal Group,Driver,6677 Cherry Ln,San Jose,CA,95101,(636) 739-7458,9 years,OWNER NAME LLC,ABC Insurance Co.,1500,222,Co-signer,75000,Barbara Johnson
2707885,FCS181-8811551,08/25/2024,10/24/2014,1800,1202,598,598,Lopez,Jennifer,269-55-4284,6584 Washington St,San Antonio,TX,78201,02/22/1998,(856) 595-8588,jennifer.lopez7885@mail.com,HOME 6584 Washington St San Antonio TX 78201,Martinez,Charles,872-74-5177,4123 Spruce St,Austin,TX,73301.0,HOME 4123 Spruce St Austin TX 73301,12/20/1991,(603) 640-3683,charles.martinez15770@mail.com,300,Weekly,2021-10-08,300,33,02/25/2025,Main St Manufacturing,Security Guard,701 Maple Ave,San Jose,CA,95101,(722) 967-5771,12 years,PRIMARY OWNER INC,National Bonding,1800,1315,Spouse,90000,Jennifer Lopez
2707886,FCS812-5641156,03/04/2024,04/23/2016,2500,2059,441,441,Moore,James,525-36-9184,4745 Walnut St,Indianapolis,IN,46201,07/28/1979,(223) 917-5707,james.moore7886@emailtest.org,HOME 4745 Walnut St Indianapolis IN 46201,,,,,,,,,,,,200,Monthly,2024-06-15,200,166,05/01/2019,United Legal Group,Mechanic,2429 Cherry Ln,Dallas,TX,75201,(573) 677-4237,8 years,UNITED LEGAL GROUP,Liberty Bonds Co.,900,769,Father,150000,James Moore
2707887,FCS341-6638480,10/07/2024,06/03/2018,1800,239,1561,1561,Perez,Elizabeth,488-92-3612,3551 Pine Ave,San Francisco,CA,94101,03/04/1962,(341) 526-1703,elizabeth.perez7887@mail.com,HOME 3551 Pine Ave San Francisco CA 94101,,,,,,,,,,,,300,Monthly,2021-02-28,300,124,10/08/2021,St. Francis Sr. Residence (NLE),Sales Associate,4274 2nd St,Detroit,MI,48201,(797) 540-7805,19 years,PRIMARY OWNER INC,ABC Insurance Co.,1800,198,Sibling,75000,Elizabeth Perez
2707888,FCS885-8917132,05/13/2025,02/03/2021,3000,2393,607,607,Miller,Richard,296-67-4251,4550 Court St,El Paso,TX,79901,02/03/1969,(395) 249-3644,richard.miller7888@testmail.com,HOME 4550 Court St El Paso TX 79901,,,,,,,,,,,,400,Bi-Weekly,2023-05-07,400,34,07/10/2018,Main St Manufacturing,Plumber,4250 Washington St,Washington,DC,20001,(361) 644-7590,16 years,OWNER NAME LLC,ABC Insurance Co.,500,32,Parent,50000,Richard Miller
2707889,FCS913-1603380,07/17/2024,06/23/2012,2000,571,1429,1429,Robinson,Margaret,521-45-3127,4896 2nd St,Charlotte,NC,28201,10/01/1960,(804) 687-3219,margaret.robinson7889@dummyemail.com,HOME 4896 2nd St Charlotte NC 28201,Thomas,Karen,178-29-2980,3007 Walnut St,Jacksonville,FL,32099.0,HOME 3007 Walnut St Jacksonville FL 32099,07/31/1968,(272) 263-8052,karen.thomas15778@dummyemail.com,250,Weekly,2025-07-22,250,170,04/18/2017,St. Francis Sr. Residence (NLE),Construction Worker,5287 Oak St,Jacksonville,FL,32099,(895) 592-1695,0 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",900,875,Father,75000,Margaret Robinson
2707890,FCS545-7157960,05/01/2025,05/26/2025,1800,1537,263,263,Lee,Linda,110-61-5740,3584 Washington St,Phoenix,AZ,85001,07/03/1996,(865) 553-9136,linda.lee7890@example.com,HOME 3584 Washington St Phoenix AZ 85001,Clark,James,851-33-3828,5067 Walnut St,San Francisco,CA,94101.0,HOME 5067 Walnut St San Francisco CA 94101,08/24/1951,(753) 203-3762,james.clark15780@dummyemail.com,400,Bi-Weekly,2021-04-21,400,75,02/11/2019,St. Francis Sr. Residence (NLE),Plumber,5331 Elm St,Houston,TX,77001,(855) 845-5020,19 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,1500,358,Sister,100000,Linda Lee
2707891,FCS150-3553171,11/19/2023,08/13/2021,2000,1745,255,255,Harris,Thomas,116-52-4166,6950 Cedar Ln,Nashville,TN,37201,06/15/1990,(730) 933-7132,thomas.harris7891@example.com,HOME 6950 Cedar Ln Nashville TN 37201,,,,,,,,,,,,350,Monthly,2021-04-07,350,245,03/16/2021,United Legal Group,Electrician,5098 3rd St,Seattle,WA,98101,(226) 555-1414,1 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",500,332,Sibling,50000,Thomas Harris
2707892,FCS174-9767933,01/03/2024,12/18/2012,9000,3500,5500,5500,Taylor,Mark,526-84-5320,8577 Hillcrest Rd,Detroit,MI,48201,04/23/1976,(668) 667-8428,mark.taylor7892@mail.com,HOME 8577 Hillcrest Rd Detroit MI 48201,,,,,,,,,,,,500,Monthly,2022-09-29,500,186,04/18/2018,Main St Manufacturing,Nurse,7540 Forest Ave,Charlotte,NC,28201,(931) 634-9210,7 years,UNITED LEGAL GROUP,United Surety,1800,1693,Friend,100000,Mark Taylor
2707893,FCS448-8011778,10/06/2025,03/14/2020,12000,5188,6812,6812,Miller,Christopher,120-65-7504,6870 Main St,Jacksonville,FL,32099,06/09/1995,(760) 936-2136,christopher.miller7893@dummyemail.com,HOME 6870 Main St Jacksonville FL 32099,,,,,,,,,,,,250,Weekly,2021-07-29,250,138,02/18/2025,United Legal Group,Mechanic,9692 Cedar Ln,Oklahoma City,OK,73101,(973) 429-7255,13 years,UNITED LEGAL GROUP,United Surety,1800,1399,Sibling,50000,Christopher Miller
2707894,FCS358-1587318,11/30/2024,10/06/2025,1000,367,633,633,Miller,Mary,480-71-9264,4752 Cherry Ln,Dallas,TX,75201,08/31/1961,(206) 980-1195,mary.miller7894@mail.com,HOME 4752 Cherry Ln Dallas TX 75201,Ramirez,John,165-25-2208,9219 Cherry Ln,Fort Worth,TX,76101.0,HOME 9219 Cherry Ln Fort Worth TX 76101,09/27/1943,(533) 424-5276,john.ramirez15788@dummyemail.com,350,Bi-Weekly,2020-11-23,350,47,06/04/2019,St. Francis Sr. Residence (NLE),Plumber,8312 3rd St,Austin,TX,73301,(489) 391-9007,19 years,OWNER NAME LLC,National Bonding,1500,475,Spouse,150000,Mary Miller
2707895,FCS179-7374928,12/12/2023,03/30/2025,9000,7269,1731,1731,Lee,Robert,311-93-3277,2177 Cedar Ln,Seattle,WA,98101,01/15/1950,(405) 988-1893,robert.lee7895@mail.com,HOME 2177 Cedar Ln Seattle WA 98101,,,,,,,,,,,,500,Bi-Weekly,2023-02-06,500,347,06/16/2019,Acme Corp,Administrative Assistant,472 Elm St,Nashville,TN,37201,(411) 836-3749,6 years,OWNER NAME LLC,United Surety,1200,375,Sister,150000,Robert Lee
2707896,FCS670-6401963,03/19/2024,12/10/2016,1800,374,1426,1426,Jones,Karen,509-47-3275,5206 3rd St,Houston,TX,77001,10/18/1995,(281) 640-3450,karen.jones7896@testmail.com,HOME 5206 3rd St Houston TX 77001,,,,,,,,,,,,250,Weekly,2022-06-16,250,100,07/20/2023,St. Francis Sr. Residence (NLE),Retail Clerk,9647 Washington St,Boston,MA,2101,(537) 999-4606,6 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",900,246,Mother,90000,Karen Jones
2707897,FCS710-8208438,02/24/2024,11/04/2012,1000,600,400,400,Gonzalez,Jessica,631-78-9688,4551 Ridgeway Dr,Indianapolis,IN,46201,10/03/1972,(634) 727-1153,jessica.gonzalez7897@testmail.com,HOME 4551 Ridgeway Dr Indianapolis IN 46201,Rodriguez,Jessica,775-91-9569,8039 2nd St,Houston,TX,77001.0,HOME 8039 2nd St Houston TX 77001,07/31/1993,(387) 389-3675,jessica.rodriguez15794@emailtest.org,500,Monthly,2021-01-02,500,314,06/16/2017,United Legal Group,Construction Worker,3857 Court St,San Francisco,CA,94101,(547) 730-8915,19 years,PRIMARY OWNER INC,Liberty Bonds Co.,1800,1097,Father,150000,Jessica Gonzalez
2707898,FCS666-4602786,10/27/2024,10/09/2022,6000,4701,1299,1299,Garcia,Margaret,350-33-8338,4671 Ridgeway Dr,Chicago,IL,60601,07/11/1999,(384) 791-3667,margaret.garcia7898@dummyemail.com,HOME 4671 Ridgeway Dr Chicago IL 60601,Martin,Anthony,499-72-4644,1767 Cedar Ln,Detroit,MI,48201.0,HOME 1767 Cedar Ln Detroit MI 48201,11/17/1995,(258) 444-9078,anthony.martin15796@example.com,350,Bi-Weekly,2021-02-22,350,173,01/05/2017,United Legal Group,Software Engineer,5684 Pine Ave,Nashville,TN,37201,(422) 463-3592,15 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",500,132,Employer,100000,Margaret Garcia
2707899,FCS815-4031637,12/21/2023,02/22/2012,1800,452,1348,1348,Lopez,Thomas,324-40-3064,8494 Court St,Chicago,IL,60601,10/22/1986,(425) 573-1916,thomas.lopez7899@emailtest.org,HOME 8494 Court St Chicago IL 60601,,,,,,,,,,,,150,Monthly,2023-10-12,150,32,10/07/2020,Main St Manufacturing,Receptionist,1118 Sunset Blvd,Seattle,WA,98101,(474) 998-5411,14 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",500,93,Parent,100000,Thomas Lopez
2707900,FCS638-3122133,01/02/2025,10/23/2017,2000,225,1775,1775,Rodriguez,Charles,544-20-4179,5395 Sunset Blvd,Chicago,IL,60601,11/15/1959,(720) 430-5414,charles.rodriguez7900@dummyemail.com,HOME 5395 Sunset Blvd Chicago IL 60601,,,,,,,,,,,,500,Bi-Weekly,2023-01-18,500,322,06/19/2021,Acme Corp,Software Engineer,7344 2nd St,San Diego,CA,92101,(359) 846-5624,11 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",1800,783,Spouse,75000,Charles Rodriguez
2707901,FCS265-4598301,02/09/2025,10/26/2012,3000,921,2079,2079,Taylor,Lisa,682-88-2693,1779 Washington St,Oklahoma City,OK,73101,01/22/1973,(484) 224-3726,lisa.taylor7901@testmail.com,HOME 1779 Washington St Oklahoma City OK 73101,Moore,Elizabeth,198-95-5159,6543 Maple Ave,San Jose,CA,95101.0,HOME 6543 Maple Ave San Jose CA 95101,10/22/1949,(594) 470-5950,elizabeth.moore15802@dummyemail.com,350,Weekly,2023-05-15,350,239,08/21/2019,United Legal Group,Administrative Assistant,8183 Birch St,Denver,CO,80014,(899) 757-2951,6 years,UNITED LEGAL GROUP,Liberty Bonds Co.,500,21,Sibling,75000,Lisa Taylor
2707902,FCS784-1479114,09/20/2024,03/16/2018,3000,223,2777,2777,Lewis,Lisa,525-77-2523,9324 3rd St,Columbus,OH,43085,12/30/1992,(248) 825-1345,lisa.lewis7902@example.com,HOME 9324 3rd St Columbus OH 43085,,,,,,,,,,,,300,Monthly,2022-05-08,300,99,08/10/2025,Main St Manufacturing,Teacher,6044 Washington St,Dallas,TX,75201,(243) 308-2670,8 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,900,61,Sibling,150000,Lisa Lewis
2707903,FCS523-4616118,08/04/2024,09/07/2017,3000,1061,1939,1939,Perez,Nancy,428-57-3091,2927 Lakeview Dr,Washington,DC,20001,11/27/1989,(787) 547-7945,nancy.perez7903@testmail.com,HOME 2927 Lakeview Dr Washington DC 20001,,,,,,,,,,,,250,Monthly,2022-08-01,250,229,12/24/2015,Acme Corp,Warehouse Worker,5254 Washington St,Jacksonville,FL,32099,(952) 823-8237,19 years,UNITED LEGAL GROUP,ABC Insurance Co.,1800,1533,Sister,150000,Nancy Perez
2707904,FCS392-2449331,03/16/2024,01/21/2020,6000,290,5710,5710,Lewis,Michael,525-38-3336,8328 Elm St,Houston,TX,77001,03/10/1956,(338) 249-1672,michael.lewis7904@testmail.com,HOME 8328 Elm St Houston TX 77001,,,,,,,,,,,,400,Weekly,2022-09-16,400,397,07/29/2018,Global Services LLC,Waiter,7585 Main St,Detroit,MI,48201,(207) 726-5948,19 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",1800,1000,Sibling,100000,Michael Lewis
2707905,FCS713-3468831,03/14/2025,03/25/2019,2500,1722,778,778,Lopez,Susan,631-73-4762,2850 Elm St,Austin,TX,73301,02/19/1995,(406) 992-1926,susan.lopez7905@example.com,HOME 2850 Elm St Austin TX 73301,Garcia,James,127-33-8422,1840 3rd St,Seattle,WA,98101.0,HOME 1840 3rd St Seattle WA 98101,04/02/1997,(557) 328-7888,james.garcia15810@testmail.com,300,Bi-Weekly,2022-08-25,300,71,03/27/2018,Main St Manufacturing,Administrative Assistant,1406 Oak St,Nashville,TN,37201,(784) 419-6477,11 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,1800,420,Co-signer,50000,Susan Lopez
2707906,FCS169-5920632,09/10/2025,07/03/2022,2000,490,1510,1510,Lee,Charles,863-13-3330,4134 Sunset Blvd,Chicago,IL,60601,03/24/1950,(748) 869-9754,charles.lee7906@dummyemail.com,HOME 4134 Sunset Blvd Chicago IL 60601,Martin,Richard,879-69-8806,9687 3rd St,Detroit,MI,48201.0,HOME 9687 3rd St Detroit MI 48201,08/15/1959,(780) 477-8570,richard.martin15812@dummyemail.com,200,Monthly,2022-08-16,200,122,03/29/2021,Global Services LLC,Administrative Assistant,3303 Elm St,San Jose,CA,95101,(314) 282-3377,1 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",1500,739,Father,100000,Charles Lee
