DefendantID,CustomersFirstName,CustomersLastName,CustomersAddress1,CustomersCity,CustomersState,CustomersZIP,TotalBilled,TotalReceived,AccountBalance
2709549,Susan,Martinez,1531 Ridgeway Dr,Austin,TX,73301,3000,1455,1545
2709552,Linda,Lopez,4439 Walnut St,El Paso,TX,79901,1500,456,1044
2709557,Lisa,Jones,9868 Cedar Ln,Austin,TX,73301,2500,1810,690
2709558,William,Garcia,7667 Ridgeway Dr,Dallas,TX,75201,2000,1516,484
2709560,Elizabeth,Perez,9976 Birch St,Austin,TX,73301,4500,2976,1524
2709567,James,Martinez,9804 Forest Ave,Dallas,TX,75201,4500,1259,3241
2709568,Jennifer,Gonzalez,1279 4th St,San Antonio,TX,78201,4500,522,3978
2709570,David,Harris,5879 4th St,Fort Worth,TX,76101,6000,2045,3955
2709572,Sandra,Martinez,3353 Forest Ave,Fort Worth,TX,76101,1500,283,1217
2709576,Joseph,Williams,3593 Main St,Austin,TX,73301,2500,1738,762
2709586,James,Thomas,6297 Spruce St,Dallas,TX,75201,9000,5227,3773
2709591,Matthew,Smith,4796 Cedar Ln,El Paso,TX,79901,1000,272,728
2709594,Christopher,Perez,9458 Sunset Blvd,Fort Worth,TX,76101,2000,1719,281
2709596,David,Garcia,7972 Washington St,Austin,TX,73301,1800,1794,6
2709604,Michael,Lee,177 Cedar Ln,Fort Worth,TX,76101,1800,642,1158
2709607,John,Sanchez,6251 Spruce St,El Paso,TX,79901,4500,1492,3008
2709611,Lisa,Moore,7852 Ridgeway Dr,Austin,TX,73301,1500,1252,248
2709614,Mark,Hernandez,1489 Birch St,Fort Worth,TX,76101,2000,452,1548
2709615,Nancy,Jackson,7530 2nd St,Fort Worth,TX,76101,2500,696,1804
2709617,Susan,Robinson,3126 Hillcrest Rd,Austin,TX,73301,2500,104,2396
2709618,Thomas,Martin,5833 Elm St,Dallas,TX,75201,12000,924,11076
2709619,Robert,Clark,9603 Court St,San Antonio,TX,78201,2500,1952,548
2709628,Christopher,Lewis,7917 Oak St,San Antonio,TX,78201,6000,3092,2908
2709630,Anthony,Anderson,2607 Washington St,Austin,TX,73301,1800,1576,224
2709651,Betty,White,6302 Cedar Ln,Houston,TX,77001,12000,8162,3838
2709658,Nancy,Lee,1176 Court St,El Paso,TX,79901,1800,1591,209
2709659,Linda,Wilson,6805 Washington St,Dallas,TX,75201,1500,687,813
2709662,Betty,Thompson,5955 Lakeview Dr,San Antonio,TX,78201,2000,772,1228
2709665,Robert,Jones,8449 Oak St,Austin,TX,73301,12000,10568,1432
2709672,Matthew,Garcia,672 Washington St,Houston,TX,77001,2500,534,1966
2709674,Matthew,Thompson,3490 Spruce St,Austin,TX,73301,1000,963,37
2709682,Karen,Davis,7430 Pine Ave,El Paso,TX,79901,1500,250,1250
2709683,Karen,Ramirez,9681 Washington St,El Paso,TX,79901,6000,4170,1830
2709686,Thomas,Davis,270 Elm St,El Paso,TX,79901,9000,2913,6087
2709688,Linda,Robinson,8158 Elm St,El Paso,TX,79901,9000,1257,7743
2709691,Thomas,Rodriguez,1434 Lakeview Dr,San Antonio,TX,78201,4500,652,3848
2709694,Betty,Lopez,4588 Court St,El Paso,TX,79901,1800,1170,630
2709697,Nancy,Sanchez,7229 Cherry Ln,El Paso,TX,79901,2500,140,2360
2709698,Anthony,Perez,9608 3rd St,El Paso,TX,79901,9000,126,8874
2709703,Patricia,Anderson,205 Birch St,Austin,TX,73301,1800,1295,505
2709707,Betty,Thomas,7013 Cherry Ln,Houston,TX,77001,3000,1844,1156
2709711,Robert,Hernandez,801 3rd St,San Antonio,TX,78201,6000,517,5483
2709713,James,Martin,6749 Washington St,Houston,TX,77001,1000,225,775
2709721,Linda,Moore,6838 Pine Ave,El Paso,TX,79901,1500,829,671
2709726,Jennifer,Hernandez,1665 Sunset Blvd,San Antonio,TX,78201,4500,2591,1909
2709728,Christopher,Garcia,5457 Cedar Ln,Dallas,TX,75201,3000,759,2241
2709729,Charles,Martinez,9114 Oak St,San Antonio,TX,78201,12000,8657,3343
2709732,Jessica,Garcia,3208 Pine Ave,Dallas,TX,75201,6000,1617,4383
2709734,Mark,Jackson,6082 Spruce St,El Paso,TX,79901,6000,3132,2868
2709745,David,Lewis,4171 Forest Ave,Dallas,TX,75201,4500,3549,951
2709754,William,Davis,6750 Court St,San Antonio,TX,78201,9000,562,8438
2709760,Karen,Jones,1677 Birch St,Dallas,TX,75201,6000,1595,4405
2709761,Nancy,Ramirez,528 Cherry Ln,Austin,TX,73301,9000,5660,3340
2709764,Margaret,White,7349 Birch St,Dallas,TX,75201,1800,12,1788
2709770,David,Thompson,1375 Main St,Dallas,TX,75201,1800,374,1426
2709773,Lisa,Johnson,8166 Pine Ave,Dallas,TX,75201,2000,1299,701
2709774,Joseph,Williams,8826 Sunset Blvd,Fort Worth,TX,76101,2000,1224,776
2709775,Richard,Perez,1123 Court St,San Antonio,TX,78201,1500,1395,105
2709776,William,Jones,1338 Court St,Houston,TX,77001,1500,84,1416
2709777,Nancy,Taylor,414 Cedar Ln,Austin,TX,73301,6000,3154,2846
2709778,Christopher,Martinez,8037 Pine Ave,Houston,TX,77001,2000,925,1075
2709779,Susan,Martinez,1502 Ridgeway Dr,Austin,TX,73301,6000,3273,2727
2709786,Elizabeth,Jackson,1242 Elm St,Austin,TX,73301,1000,185,815
2709789,Mark,Miller,5305 Washington St,Austin,TX,73301,2500,495,2005
2709792,Karen,Jackson,434 Lakeview Dr,El Paso,TX,79901,12000,3192,8808
2709795,Jessica,Anderson,4133 4th St,Dallas,TX,75201,1800,280,1520
2709797,William,Clark,933 Spruce St,Fort Worth,TX,76101,4500,335,4165
2709799,Lisa,Hernandez,611 Cedar Ln,Fort Worth,TX,76101,9000,5481,3519
2709803,Betty,Perez,9752 Walnut St,Houston,TX,77001,2500,1124,1376
2709811,Jessica,Miller,3898 Sunset Blvd,Dallas,TX,75201,1000,474,526
2709818,Daniel,Thompson,3728 Forest Ave,El Paso,TX,79901,12000,9650,2350
2709819,Barbara,Smith,5325 Ridgeway Dr,Houston,TX,77001,2000,558,1442
2709826,Betty,Garcia,6701 Pine Ave,Fort Worth,TX,76101,6000,5459,541
2709827,Patricia,Jackson,9119 3rd St,Dallas,TX,75201,2000,184,1816
2709833,Karen,Johnson,376 Forest Ave,Austin,TX,73301,2000,1883,117
2709834,Matthew,Johnson,4055 Cedar Ln,Austin,TX,73301,4500,4439,61
2709840,John,Davis,5122 2nd St,Fort Worth,TX,76101,12000,1878,10122
2709847,Sarah,Smith,2040 Birch St,El Paso,TX,79901,1000,118,882
2709858,Sarah,Ramirez,5685 Sunset Blvd,Houston,TX,77001,2500,466,2034
2709861,Joseph,Lopez,4316 Washington St,Houston,TX,77001,1500,1345,155
2709864,Robert,Garcia,8289 Washington St,Houston,TX,77001,12000,3883,8117
2709891,William,Clark,7167 Hillcrest Rd,San Antonio,TX,78201,1500,972,528
2709898,Anthony,Smith,4928 Maple Ave,Austin,TX,73301,9000,3513,5487
2709902,Thomas,Rodriguez,8947 Pine Ave,El Paso,TX,79901,4500,2676,1824
2709906,Mary,Rodriguez,3979 2nd St,Fort Worth,TX,76101,12000,954,11046
2709907,Daniel,Smith,8554 Washington St,Houston,TX,77001,12000,5975,6025
2709912,Patricia,Harris,8407 Hillcrest Rd,Austin,TX,73301,1800,417,1383
2709919,Michael,Thomas,5595 Maple Ave,Dallas,TX,75201,9000,968,8032
2709930,Susan,Williams,5523 Lakeview Dr,Austin,TX,73301,2500,165,2335
2709935,James,Davis,837 Main St,Houston,TX,77001,9000,7082,1918
2709940,Barbara,Moore,3410 Birch St,El Paso,TX,79901,3000,2332,668
2709941,Michael,Robinson,3947 Cherry Ln,El Paso,TX,79901,9000,244,8756
2709942,Richard,Wilson,3396 Forest Ave,Austin,TX,73301,1500,205,1295
2709945,Joseph,Thomas,2648 2nd St,Austin,TX,73301,4500,2402,2098
2709947,Barbara,Ramirez,3635 Washington St,Houston,TX,77001,3000,1959,1041
2709953,Margaret,Garcia,6453 Court St,El Paso,TX,79901,6000,3084,2916
2709958,Nancy,Rodriguez,1556 4th St,Fort Worth,TX,76101,6000,3183,2817
2709962,Robert,Williams,4798 3rd St,Fort Worth,TX,76101,4500,3192,1308
2709968,Joseph,Garcia,8472 Sunset Blvd,Houston,TX,77001,1500,487,1013
2709969,Lisa,Lee,2945 Washington St,Austin,TX,73301,6000,260,5740
2709970,James,Thomas,2999 Forest Ave,Dallas,TX,75201,12000,3637,8363
2709979,Mary,Taylor,3178 Cedar Ln,Austin,TX,73301,1500,1394,106
2709981,Mark,Smith,5552 Ridgeway Dr,Austin,TX,73301,4500,1621,2879
2709986,Linda,Miller,3892 Spruce St,Austin,TX,73301,12000,11998,2
2709989,Anthony,Lee,2559 Sunset Blvd,Dallas,TX,75201,3000,1660,1340
2709990,Jessica,Lee,311 Cedar Ln,El Paso,TX,79901,2000,879,1121
2709991,John,Brown,9635 Birch St,Fort Worth,TX,76101,2500,943,1557
2709997,Lisa,Wilson,5272 3rd St,Houston,TX,77001,12000,10198,1802
2710000,Elizabeth,White,2145 Lakeview Dr,Fort Worth,TX,76101,6000,5352,648
